date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:10:52	20638/20638	---M--	200	added ('OK')	image/png	etag:%22509e-5dbcbc0446c78%22	https://indahonline.com/template/assets/img/inlog/kompres/wafenews-min.png	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/template/assets/img/inlog/kompres/wafenews-min.png	(from https://indahonline.com/company/list/news)
22:10:52	149639/149639	---M--	200	added ('OK')	image/jpeg	etag:%2224887-60de451c4bf28%22	https://indahonline.com/upload/202401012248553915.jpg	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/upload/202401012248553915.jpg	(from https://indahonline.com/company/list/news)
22:10:52	48304/48304	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2014:12:04%20GMT	https://indahonline.com/news/details/106	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/news/details/106.html	(from https://indahonline.com/company/list/news)
22:10:52	47523/47523	---M--	200	added ('OK')	image/jpeg	etag:%22b9a3-60d8084c25070%22	https://indahonline.com/upload/202312272344542931.jpg	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/upload/202312272344542931.jpg	(from https://indahonline.com/company/list/news)
22:10:53	58321/58321	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2014:12:05%20GMT	https://indahonline.com/news/details/105	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/news/details/105.html	(from https://indahonline.com/company/list/news)
22:10:53	78396/78396	---M--	200	added ('OK')	image/jpeg	etag:%221323c-60d806d1366f8%22	https://indahonline.com/upload/202312272338176525.jpg	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/upload/202312272338176525.jpg	(from https://indahonline.com/company/list/news)
22:10:53	52232/52232	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2014:12:05%20GMT	https://indahonline.com/news/details/104	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/news/details/104.html	(from https://indahonline.com/company/list/news)
22:10:54	47951/47951	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2014:12:06%20GMT	https://indahonline.com/news/details/103	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/news/details/103.html	(from https://indahonline.com/company/list/news)
22:10:54	226687/226687	---M--	200	added ('OK')	image/jpeg	etag:%223757f-60d806353cbf8%22	https://indahonline.com/upload/202312272335331108.jpg	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/upload/202312272335331108.jpg	(from https://indahonline.com/company/list/news)
22:10:54	97550/97550	---M--	200	added ('OK')	image/jpeg	etag:%2217d0e-60d805c636df8%22	https://indahonline.com/upload/202312272333371111.jpg	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/upload/202312272333371111.jpg	(from https://indahonline.com/company/list/news)
22:10:54	52631/52631	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2014:12:06%20GMT	https://indahonline.com/news/details/102	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/news/details/102.html	(from https://indahonline.com/company/list/news)
22:10:55	145945/145945	---M--	200	added ('OK')	image/jpeg	etag:%2223a19-60d8051db4ef0%22	https://indahonline.com/upload/202312272330402760.jpg	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/upload/202312272330402760.jpg	(from https://indahonline.com/company/list/news)
22:10:55	53644/53644	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2014:12:07%20GMT	https://indahonline.com/news/details/101	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/news/details/101.html	(from https://indahonline.com/company/list/news)
22:10:55	81356/81356	---M--	200	added ('OK')	image/jpeg	etag:%2213dcc-60cb7636de1b0%22	https://indahonline.com/upload/202312172347263925.jpg	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/upload/202312172347263925.jpg	(from https://indahonline.com/company/list/news)
22:10:55	51435/51435	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2014:12:07%20GMT	https://indahonline.com/news/details/99	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/news/details/99.html	(from https://indahonline.com/company/list/news)
22:10:55	95478/95478	---M--	200	added ('OK')	image/jpeg	etag:%22174f6-60cb7222013e0%22	https://indahonline.com/upload/202312172329115779.jpg	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/upload/202312172329115779.jpg	(from https://indahonline.com/company/list/news)
22:10:56	50054/50054	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2014:12:08%20GMT	https://indahonline.com/news/details/98	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/news/details/98.html	(from https://indahonline.com/company/list/news)
22:10:56	76638/76638	---M--	200	added ('OK')	image/jpeg	etag:%2212b5e-60cb6ec484f58%22	https://indahonline.com/upload/202312172314089761.jpg	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/upload/202312172314089761.jpg	(from https://indahonline.com/company/list/news)
22:10:57	49559/49559	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2014:12:08%20GMT	https://indahonline.com/news/details/97	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/news/details/97.html	(from https://indahonline.com/company/list/news)
22:10:57	191281/191281	---M--	200	added ('OK')	image/png	etag:%222eb31-60c866bae2208%22	https://indahonline.com/upload/202312151322110573.png	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/upload/202312151322110573.png	(from https://indahonline.com/company/list/news)
22:10:58	49829/49829	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2014:12:09%20GMT	https://indahonline.com/news/details/96	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/news/details/96.html	(from https://indahonline.com/company/list/news)
22:10:58	166456/166456	---M--	200	added ('OK')	image/png	etag:%2228a38-60c86601b93f8%22	https://indahonline.com/upload/202312151318579691.png	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/upload/202312151318579691.png	(from https://indahonline.com/company/list/news)
22:10:58	49308/49308	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2014:12:10%20GMT	https://indahonline.com/news/details/95	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/news/details/95.html	(from https://indahonline.com/company/list/news)
22:10:58	1398944/1398944	---M--	200	added ('OK')	image/png	etag:%221558a0-5daf4e9348550%22	https://indahonline.com/template/assets/img/inlog/201911012310159820@2x.png	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/template/assets/img/inlog/201911012310159820@2x.png	(from https://indahonline.com/template/assets/css/mains.css)
22:10:59	62034/62034	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2014:12:11%20GMT	https://indahonline.com/news/details/94	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/news/details/94.html	(from https://indahonline.com/company/list/news)
22:10:59	173505/173505	---M--	200	added ('OK')	image/png	etag:%222a5c1-60c8655eb7830%22	https://indahonline.com/upload/202312151316064639.png	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/upload/202312151316064639.png	(from https://indahonline.com/company/list/news)
22:10:59	180201/180201	---M--	200	added ('OK')	image/jpeg	etag:%222bfe9-60c70123faf90%22	https://indahonline.com/upload/202312141042223964.jpg	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/upload/202312141042223964.jpg	(from https://indahonline.com/company/list/news)
22:10:59	52099/52099	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2014:12:11%20GMT	https://indahonline.com/news/details/93	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/news/details/93.html	(from https://indahonline.com/company/list/news)
22:11:00	107110/107110	---M--	200	added ('OK')	image/jpeg	etag:%221a266-60c700742cde8%22	https://indahonline.com/upload/202312141039173670.jpg	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/upload/202312141039173670.jpg	(from https://indahonline.com/company/list/news)
22:11:00	52438/52438	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2014:12:12%20GMT	https://indahonline.com/news/details/92	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/news/details/92.html	(from https://indahonline.com/company/list/news)
22:11:00	53183/53183	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2014:12:12%20GMT	https://indahonline.com/news/details/91	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/news/details/91.html	(from https://indahonline.com/company/list/news)
22:11:00	169567/169567	---M--	200	added ('OK')	image/png	etag:%222965f-60c6fe8ad2b30%22	https://indahonline.com/upload/202312141030447765.png	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/upload/202312141030447765.png	(from https://indahonline.com/company/list/news)
22:11:01	62984/62984	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2014:12:13%20GMT	https://indahonline.com/news/details/89	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/news/details/89.html	(from https://indahonline.com/company/list/news)
22:11:01	82353/82353	---M--	200	added ('OK')	image/jpeg	etag:%22141b1-60c671e9695f0%22	https://indahonline.com/upload/202312140001342900.jpeg	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/upload/202312140001342900.jpg	(from https://indahonline.com/company/list/news)
22:11:01	56390/56390	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2014:12:13%20GMT	https://indahonline.com/news/details/88	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/news/details/88.html	(from https://indahonline.com/company/list/news)
22:11:02	46189/46189	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2014:12:13%20GMT	https://indahonline.com/news/details/87	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/news/details/87.html	(from https://indahonline.com/company/list/news)
22:11:02	224375/224375	---M--	200	added ('OK')	image/jpeg	etag:%2236c77-60b6dd6e4da18%22	https://indahonline.com/upload/202312011437241579.jpg	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/upload/202312011437241579.jpg	(from https://indahonline.com/company/list/news)
22:11:02	198068/198068	---M--	200	added ('OK')	image/png	etag:%22305b4-60a56a9f39ca0%22	https://indahonline.com/upload/202311171733156063.png	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/upload/202311171733156063.png	(from https://indahonline.com/company/list/news)
22:11:02	45584/45584	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2014:12:14%20GMT	https://indahonline.com/news/details/86	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/news/details/86.html	(from https://indahonline.com/company/list/news)
22:11:02	173707/173707	---M--	200	added ('OK')	image/jpeg	etag:%222a68b-609b4ffd469d0%22	https://indahonline.com/upload/202311091640518507.jpeg	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/upload/202311091640518507.jpg	(from https://indahonline.com/company/list/news)
22:11:03	44873/44873	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2014:12:14%20GMT	https://indahonline.com/news/details/84	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/news/details/84.html	(from https://indahonline.com/company/list/news)
22:11:03	193996/193996	---M--	200	added ('OK')	image/jpeg	etag:%222f5cc-608af67063518%22	https://indahonline.com/upload/202310271635010046.jpeg	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/upload/202310271635010046.jpg	(from https://indahonline.com/company/list/news)
22:11:03	45533/45533	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2014:12:15%20GMT	https://indahonline.com/news/details/83	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/news/details/83.html	(from https://indahonline.com/company/list/news)
22:11:03	157885/157885	---M--	200	added ('OK')	image/jpeg	etag:%22268bd-60899f7c34520%22	https://indahonline.com/upload/202310261500408732.jpeg	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/upload/202310261500408732.jpg	(from https://indahonline.com/company/list/news)
22:11:04	45746/45746	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2014:12:15%20GMT	https://indahonline.com/news/details/82	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/news/details/82.html	(from https://indahonline.com/company/list/news)
22:11:04	190674/190674	---M--	200	added ('OK')	image/jpeg	etag:%222e8d2-6085cadc56440%22	https://indahonline.com/upload/202310231353256564.jpeg	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/upload/202310231353256564.jpg	(from https://indahonline.com/company/list/news)
22:11:04	45257/45257	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2014:12:16%20GMT	https://indahonline.com/news/details/81	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/news/details/81.html	(from https://indahonline.com/company/list/news)
22:11:05	45445/45445	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2014:12:16%20GMT	https://indahonline.com/news/details/80	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/news/details/80.html	(from https://indahonline.com/company/list/news)
22:11:05	222794/222794	---M--	200	added ('OK')	image/jpeg	etag:%223664a-608320e150ad8%22	https://indahonline.com/upload/202310211102177454.jpeg	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/upload/202310211102177454.jpg	(from https://indahonline.com/company/list/news)
22:11:05	45275/45275	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2014:12:17%20GMT	https://indahonline.com/news/details/79	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/news/details/79.html	(from https://indahonline.com/company/list/news)
22:11:05	210720/210720	---M--	200	added ('OK')	image/jpeg	etag:%2233720-607f4a4e22678%22	https://indahonline.com/upload/202310180946192681.jpeg	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/upload/202310180946192681.jpg	(from https://indahonline.com/company/list/news)
22:11:06	45937/45937	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2014:12:17%20GMT	https://indahonline.com/news/details/78	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/news/details/78.html	(from https://indahonline.com/company/list/news)
22:11:06	192797/192797	---M--	200	added ('OK')	image/jpeg	etag:%222f11d-6077ee5d6bc28%22	https://indahonline.com/upload/202310121317431048.jpeg	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/upload/202310121317431048.jpg	(from https://indahonline.com/company/list/news)
22:11:06	225190/225190	---M--	200	added ('OK')	image/jpeg	etag:%2236fa6-6063f83eb1d50%22	https://indahonline.com/upload/202309261615261990.jpeg	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/upload/202309261615261990.jpg	(from https://indahonline.com/company/list/news)
22:11:06	45140/45140	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2014:12:18%20GMT	https://indahonline.com/news/details/75	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/news/details/75.html	(from https://indahonline.com/company/list/news)
22:11:06	207501/207501	---M--	200	added ('OK')	image/jpeg	etag:%2232a8d-605b33e71b888%22	https://indahonline.com/upload/202309191654252132.jpeg	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/upload/202309191654252132.jpg	(from https://indahonline.com/company/list/news)
22:11:07	44869/44869	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2014:12:18%20GMT	https://indahonline.com/news/details/74	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/news/details/74.html	(from https://indahonline.com/company/list/news)
22:11:07	45669/45669	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2014:12:19%20GMT	https://indahonline.com/news/details/73	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/news/details/73.html	(from https://indahonline.com/company/list/news)
22:11:07	224900/224900	---M--	200	added ('OK')	image/jpeg	etag:%2236e84-6050fc44ecd78%22	https://indahonline.com/upload/202309111352161965.jpeg	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/upload/202309111352161965.jpg	(from https://indahonline.com/company/list/news)
22:11:07	45991/45991	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2014:12:19%20GMT	https://indahonline.com/news/details/72	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/news/details/72.html	(from https://indahonline.com/company/list/news)
22:11:08	186891/186891	---M--	200	added ('OK')	image/jpeg	etag:%222da0b-60497eeff8198%22	https://indahonline.com/upload/202309051454167651.jpeg	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/upload/202309051454167651.jpg	(from https://indahonline.com/company/list/news)
22:11:08	123064/123064	---M--	200	added ('OK')	image/jpeg	etag:%221e0b8-603a66b924b20%22	https://indahonline.com/upload/202308241446049021.jpg	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/upload/202308241446049021.jpg	(from https://indahonline.com/company/list/news)
22:11:08	46056/46056	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2014:12:20%20GMT	https://indahonline.com/news/details/71	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/news/details/71.html	(from https://indahonline.com/company/list/news)
22:11:09	45759/45759	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2014:12:21%20GMT	https://indahonline.com/news/details/70	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/news/details/70.html	(from https://indahonline.com/company/list/news)
22:11:09	233414/233414	---M--	200	added ('OK')	image/jpeg	etag:%2238fc6-60306271078f0%22	https://indahonline.com/upload/202308161533406203.jpeg	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/upload/202308161533406203.jpg	(from https://indahonline.com/company/list/news)
22:11:09	46226/46226	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2014:12:21%20GMT	https://indahonline.com/news/details/69	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/news/details/69.html	(from https://indahonline.com/company/list/news)
22:11:09	169637/169637	---M--	200	added ('OK')	image/jpeg	etag:%22296a5-5fe9cab7f76e0%22	https://indahonline.com/upload/202306211202090418.jpeg	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/upload/202306211202090418.jpg	(from https://indahonline.com/company/list/news)
22:11:10	216301/216301	---M--	200	added ('OK')	image/jpeg	etag:%2234ced-5fe0d4f71f6a0%22	https://indahonline.com/upload/202306140900041426.jpeg	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/upload/202306140900041426.jpg	(from https://indahonline.com/company/list/news)
22:11:10	45565/45565	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2014:12:22%20GMT	https://indahonline.com/news/details/68	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/news/details/68.html	(from https://indahonline.com/company/list/news)
22:11:10	45378/45378	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2014:12:22%20GMT	https://indahonline.com/news/details/67	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/news/details/67.html	(from https://indahonline.com/company/list/news)
22:11:10	144456/144456	---M--	200	added ('OK')	image/jpeg	etag:%2223448-5fdc2389b2a28%22	https://indahonline.com/upload/202306101524582304.jpg	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/upload/202306101524582304.jpg	(from https://indahonline.com/company/list/news)
22:11:11	182509/182509	---M--	200	added ('OK')	image/jpeg	etag:%222c8ed-5fd82245859b8%22	https://indahonline.com/upload/202306071058005967.jpeg	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/upload/202306071058005967.jpg	(from https://indahonline.com/company/list/news)
22:11:11	46153/46153	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2014:12:23%20GMT	https://indahonline.com/news/details/66	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/news/details/66.html	(from https://indahonline.com/company/list/news)
22:11:11	45413/45413	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2014:12:23%20GMT	https://indahonline.com/news/details/65	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/news/details/65.html	(from https://indahonline.com/company/list/news)
22:11:11	220845/220845	---M--	200	added ('OK')	image/jpeg	etag:%2235ead-5fd0d86ff4218%22	https://indahonline.com/upload/202306011550244676.jpeg	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/upload/202306011550244676.jpg	(from https://indahonline.com/company/list/news)
22:11:12	45160/45160	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2014:12:24%20GMT	https://indahonline.com/news/details/64	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/news/details/64.html	(from https://indahonline.com/company/list/news)
22:11:12	239180/239180	---M--	200	added ('OK')	image/jpeg	etag:%223a64c-5fc7f55e0f6b0%22	https://indahonline.com/upload/202305251411559377.jpeg	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/upload/202305251411559377.jpg	(from https://indahonline.com/company/list/news)
22:11:12	46022/46022	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2014:12:24%20GMT	https://indahonline.com/news/details/63	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/news/details/63.html	(from https://indahonline.com/company/list/news)
22:11:12	107572/107572	---M--	200	added ('OK')	image/jpeg	etag:%221a434-5fc1b4e0ba9a8%22	https://indahonline.com/upload/202305201451279129.jpg	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/upload/202305201451279129.jpg	(from https://indahonline.com/company/list/news)
22:11:12	44521/44521	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2014:12:24%20GMT	https://indahonline.com/news/details/62	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/news/details/62.html	(from https://indahonline.com/company/list/news)
22:11:13	147038/147038	---M--	200	added ('OK')	image/jpeg	etag:%2223e5e-5fa73de3474a0%22	https://indahonline.com/upload/202304291340392333.jpg	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/upload/202304291340392333.jpg	(from https://indahonline.com/company/list/news)
22:11:13	44817/44817	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2014:12:25%20GMT	https://indahonline.com/news/details/61	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/news/details/61.html	(from https://indahonline.com/company/list/news)
22:11:13	113003/113003	---M--	200	added ('OK')	image/jpeg	etag:%221b96b-5f79bfaec6830%22	https://indahonline.com/upload/202303240916251508.jpg	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/upload/202303240916251508.jpg	(from https://indahonline.com/company/list/news)
22:11:13	45909/45909	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2014:12:25%20GMT	https://indahonline.com/news/details/59	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/news/details/59.html	(from https://indahonline.com/company/list/news)
22:11:14	197075/197075	---M--	200	added ('OK')	image/jpeg	etag:%22301d3-5f77963c19218%22	https://indahonline.com/upload/202303221600207660.jpg	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/upload/202303221600207660.jpg	(from https://indahonline.com/company/list/news)
22:11:14	45567/45567	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2014:12:26%20GMT	https://indahonline.com/news/details/58	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/news/details/58.html	(from https://indahonline.com/company/list/news)
22:11:14	91327/91327	---M--	200	added ('OK')	image/jpeg	etag:%22164bf-5f7009206b4d8%22	https://indahonline.com/upload/202303161551457070.jpg	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/upload/202303161551457070.jpg	(from https://indahonline.com/company/list/news)
22:11:14	46167/46167	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2014:12:26%20GMT	https://indahonline.com/news/details/57	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/news/details/57.html	(from https://indahonline.com/company/list/news)
22:11:15	46635/46635	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2014:12:27%20GMT	https://indahonline.com/news/details/56	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/news/details/56.html	(from https://indahonline.com/company/list/news)
22:11:15	94478/94478	---M--	200	added ('OK')	image/jpeg	etag:%221710e-5f6c51be54610%22	https://indahonline.com/upload/202303131655206177.jpg	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/upload/202303131655206177.jpg	(from https://indahonline.com/company/list/news)
22:11:15	45973/45973	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2014:12:27%20GMT	https://indahonline.com/news/details/55	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/news/details/55.html	(from https://indahonline.com/company/list/news)
22:11:15	188254/188254	---M--	200	added ('OK')	image/jpeg	etag:%222df5e-5f6c52ae7ae50%22	https://indahonline.com/upload/202303131659322639.jpg	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/upload/202303131659322639.jpg	(from https://indahonline.com/company/list/news)
22:11:16	46903/46903	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2014:12:28%20GMT	https://indahonline.com/news/details/53	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/news/details/53.html	(from https://indahonline.com/company/list/news)
22:11:16	254720/254720	---M--	200	added ('OK')	image/jpeg	etag:%223e300-5f53a56ce4420%22	https://indahonline.com/upload/202210251307205886.jpg	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/upload/202210251307205886.jpg	(from https://indahonline.com/company/list/news)
22:11:16	46325/46325	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2014:12:28%20GMT	https://indahonline.com/news/details/52	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/news/details/52.html	(from https://indahonline.com/company/list/news)
22:11:16	215083/215083	---M--	200	added ('OK')	image/jpeg	etag:%223482b-5f53a56ce4038%22	https://indahonline.com/upload/202210070946541779.jpeg	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/upload/202210070946541779.jpg	(from https://indahonline.com/company/list/news)
22:11:17	45681/45681	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2014:12:29%20GMT	https://indahonline.com/news/details/51	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/news/details/51.html	(from https://indahonline.com/company/list/news)
22:11:17	57654/57654	---M--	200	added ('OK')	image/jpeg	etag:%22e136-5f53a56ce53c0%22	https://indahonline.com/upload/Foto%20Puskoppas%20Peresmian%20A.jpg	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/upload/Foto%20Puskoppas%20Peresmian%20A.jpg	(from https://indahonline.com/company/list/news)
22:11:17	194476/194476	---M--	200	added ('OK')	image/jpeg	etag:%222f7ac-5f53a56ce3c50%22	https://indahonline.com/upload/202209301003037878.jpg	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/upload/202209301003037878.jpg	(from https://indahonline.com/company/list/news)
22:11:18	46531/46531	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2014:12:30%20GMT	https://indahonline.com/news/details/49	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/news/details/49.html	(from https://indahonline.com/company/list/news)
22:11:18	45879/45879	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2014:12:30%20GMT	https://indahonline.com/news/details/47	C:/Users/akunl/OneDrive/Dokumen/footer/indahonline.com/news/details/47.html	(from https://indahonline.com/company/list/news)
